SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
GINNIFILA, EQ, 01-Feb-2026, 35.71, 35.52, 36.92, 35.05, 35.50, 35.79, 35.97, 26267, 9.45, 467, 15939, 60.68
GIPCL, EQ, 01-Feb-2026, 140.80, 140.80, 142.80, 136.10, 137.15, 136.89, 138.91, 154420, 214.50, 2118, 79190, 51.28
GKENERGY, EQ, 01-Feb-2026, 106.25, 107.00, 108.00, 100.94, 100.94, 100.94, 102.40, 1293954, 1325.02, 7797, 574692, 44.41
GKSL, EQ, 01-Feb-2026, 105.16, 105.00, 105.98, 104.00, 105.40, 105.14, 105.24, 244745, 257.57, 3576, 100250, 40.96
GKWLIMITED, EQ, 01-Feb-2026, 1696.50, 1704.90, 1735.00, 1700.00, 1700.00, 1700.00, 1723.88, 113, 1.95, 8, 112, 99.12
GLAND, EQ, 01-Feb-2026, 1846.60, 1853.70, 1868.60, 1782.20, 1822.00, 1834.30, 1831.38, 67081, 1228.51, 8513, 19679, 29.34
GLAXO, EQ, 01-Feb-2026, 2401.60, 2421.40, 2448.00, 2372.20, 2408.00, 2408.40, 2409.75, 20797, 501.16, 3787, 7280, 35.01
GLENMARK, EQ, 01-Feb-2026, 2015.90, 2011.00, 2011.00, 1929.00, 1936.00, 1940.00, 1969.59, 377365, 7432.55, 18994, 89168, 23.63
GLFL, BE, 01-Feb-2026, 4.44, 4.26, 4.40, 4.26, 4.40, 4.40, 4.37, 1339, 0.06, 9, -, -
GLOBAL, BE, 01-Feb-2026, 81.82, 79.80, 85.91, 79.50, 85.70, 85.28, 84.24, 59635, 50.24, 343, -, -
GLOBALE, EQ, 01-Feb-2026, 11.59, 11.36, 11.95, 11.21, 11.95, 11.90, 11.55, 4480, 0.52, 67, 3858, 86.12
GLOBALVECT, EQ, 01-Feb-2026, 171.34, 174.00, 176.12, 165.00, 168.00, 168.02, 170.61, 8622, 14.71, 702, 4559, 52.88
GLOBE, EQ, 01-Feb-2026, 2.58, 2.69, 2.75, 2.60, 2.61, 2.63, 2.68, 309446, 8.28, 483, 225730, 72.95
GLOBECIVIL, EQ, 01-Feb-2026, 52.06, 51.20, 54.47, 51.20, 52.20, 52.86, 52.79, 35370, 18.67, 1509, 17139, 48.46
GLOBUSSPR, EQ, 01-Feb-2026, 929.10, 933.45, 934.00, 891.05, 900.00, 899.45, 912.15, 48516, 442.54, 3355, 22226, 45.81
GLOSTERLTD, EQ, 01-Feb-2026, 599.95, 617.00, 617.00, 587.15, 590.00, 591.75, 595.10, 606, 3.61, 66, 442, 72.94
GLOTTIS, EQ, 01-Feb-2026, 50.37, 51.39, 51.39, 49.50, 50.30, 50.40, 50.17, 156274, 78.40, 1905, 75676, 48.43
GMBREW, EQ, 01-Feb-2026, 974.20, 970.10, 974.20, 942.00, 950.20, 960.85, 958.79, 73892, 708.47, 4322, 23795, 32.20
GMDCLTD, EQ, 01-Feb-2026, 577.75, 560.00, 618.00, 556.00, 575.00, 577.50, 590.08, 9487279, 55982.74, 189629, 1171830, 12.35
GMMPFAUDLR, EQ, 01-Feb-2026, 975.10, 975.15, 987.95, 970.00, 975.00, 975.55, 979.32, 15182, 148.68, 1517, 7851, 51.71
GMRAIRPORT, EQ, 01-Feb-2026, 93.89, 94.00, 94.30, 88.01, 89.81, 89.80, 91.38, 6682227, 6106.41, 25323, 2674405, 40.02
GMRP&UI, EQ, 01-Feb-2026, 100.67, 101.10, 104.81, 100.80, 101.90, 102.91, 102.82, 1041759, 1071.13, 7074, 525831, 50.48
GNA, EQ, 01-Feb-2026, 359.50, 360.00, 365.00, 346.40, 346.40, 350.90, 354.39, 42998, 152.38, 1758, 22011, 51.19
GNFC, EQ, 01-Feb-2026, 466.80, 469.80, 473.70, 457.00, 460.00, 459.75, 464.48, 136754, 635.20, 7051, 52775, 38.59
GOACARBON, EQ, 01-Feb-2026, 377.35, 375.10, 395.00, 370.00, 380.95, 378.85, 385.02, 21315, 82.07, 1392, 4385, 20.57
GOCLCORP, EQ, 01-Feb-2026, 265.60, 265.60, 268.45, 253.10, 254.10, 258.35, 260.22, 15138, 39.39, 728, 8183, 54.06
GOCOLORS, EQ, 01-Feb-2026, 387.65, 388.00, 398.00, 378.00, 392.00, 391.30, 390.87, 181721, 710.29, 4762, 99880, 54.96
GODAVARIB, EQ, 01-Feb-2026, 251.70, 256.00, 257.10, 249.00, 250.00, 250.90, 252.79, 55079, 139.23, 1894, 22092, 40.11
GODFRYPHLP, EQ, 01-Feb-2026, 2035.50, 2050.00, 2067.20, 1981.00, 1997.90, 1995.20, 2009.51, 275645, 5539.12, 29203, 75165, 27.27
GODIGIT, EQ, 01-Feb-2026, 324.55, 322.10, 326.00, 316.10, 322.00, 320.60, 321.02, 38264, 122.83, 2442, 14501, 37.90
GODREJAGRO, EQ, 01-Feb-2026, 533.55, 535.75, 542.80, 517.80, 518.60, 519.25, 530.76, 86531, 459.27, 5999, 27521, 31.80
GODREJCP, EQ, 01-Feb-2026, 1154.10, 1159.70, 1173.50, 1142.70, 1168.00, 1161.10, 1159.42, 811518, 9408.92, 19657, 286905, 35.35
GODREJIND, EQ, 01-Feb-2026, 974.10, 975.95, 984.00, 962.15, 982.00, 980.05, 976.61, 23205, 226.62, 2861, 6621, 28.53
GODREJPROP, EQ, 01-Feb-2026, 1576.80, 1580.00, 1584.60, 1475.00, 1506.00, 1516.80, 1522.77, 1045646, 15922.82, 32341, 485991, 46.48
GOKEX, EQ, 01-Feb-2026, 550.05, 553.35, 627.75, 545.00, 608.95, 609.25, 601.62, 4513793, 27155.71, 101885, 775408, 17.18
GOKUL, EQ, 01-Feb-2026, 36.15, 36.13, 37.23, 35.51, 35.99, 36.06, 36.26, 17232, 6.25, 142, 12530, 72.71
GOKULAGRO, EQ, 01-Feb-2026, 161.93, 161.99, 166.00, 156.50, 158.20, 159.24, 162.80, 229321, 373.33, 4774, 81762, 35.65
GOLD1, EQ, 01-Feb-2026, 130.15, 133.40, 133.40, 116.57, 122.50, 121.68, 120.97, 11272667, 13636.05, 57031, 3623536, 32.14
GOLD360, EQ, 01-Feb-2026, 153.10, 140.10, 149.50, 136.70, 148.90, 146.75, 143.74, 355856, 511.49, 6872, 67614, 19.00
GOLDADD, EQ, 01-Feb-2026, 155.29, 155.29, 155.29, 135.55, 143.70, 141.39, 142.66, 1953563, 2786.88, 14850, 655202, 33.54
GOLDBEES, EQ, 01-Feb-2026, 131.12, 120.35, 124.88, 115.66, 122.30, 122.31, 120.59, 253578131, 305784.45, 776877, 84606013, 33.36
GOLDBETA, EQ, 01-Feb-2026, 132.85, 136.15, 136.15, 116.45, 124.10, 124.50, 121.77, 2983875, 3633.43, 23474, 1020105, 34.19
GOLDBND, EQ, 01-Feb-2026, 164.46, 158.57, 163.70, 140.80, 151.96, 152.98, 152.71, 262047, 400.18, 3124, 181474, 69.25
GOLDCASE, EQ, 01-Feb-2026, 25.58, 23.48, 24.10, 22.18, 23.20, 23.15, 23.22, 86947102, 20185.48, 99750, 30413371, 34.98
GOLDENTOBC, BZ, 01-Feb-2026, 31.22, 31.84, 32.60, 29.66, 30.25, 30.25, 31.29, 1512, 0.47, 53, -, -
GOLDETF, EQ, 01-Feb-2026, 155.30, 139.90, 150.30, 135.52, 147.60, 148.30, 142.11, 6863575, 9754.03, 40699, 2118785, 30.87
GOLDIAM, EQ, 01-Feb-2026, 311.15, 311.15, 314.85, 301.00, 302.25, 305.85, 309.17, 211209, 653.01, 6441, 84863, 40.18
GOLDIETF, EQ, 01-Feb-2026, 139.62, 128.83, 130.39, 119.56, 129.00, 129.59, 125.40, 41841359, 52468.97, 201481, 17251986, 41.23
GOLDSTAR, SM, 01-Feb-2026, 4.70, 4.50, 4.90, 4.50, 4.90, 4.90, 4.70, 22500, 1.06, 2, 11250, 50.00
GOLDTECH, EQ, 01-Feb-2026, 44.96, 46.08, 47.59, 43.10, 43.15, 44.04, 44.81, 25079, 11.24, 632, 12362, 49.29
GOODLUCK, EQ, 01-Feb-2026, 1118.70, 1123.70, 1134.10, 1050.00, 1055.00, 1060.70, 1102.30, 56217, 619.68, 4130, 27655, 49.19
GOPAL, EQ, 01-Feb-2026, 300.10, 304.05, 307.30, 297.15, 299.20, 299.20, 300.40, 50115, 150.55, 1154, 10517, 20.99
GOYALALUM, BE, 01-Feb-2026, 7.82, 7.99, 7.99, 7.51, 7.70, 7.66, 7.65, 143220, 10.95, 560, -, -
GOYALSALT, SM, 01-Feb-2026, 141.05, 139.00, 139.00, 120.05, 134.05, 134.05, 134.42, 6000, 8.06, 10, 4200, 70.00
GPECO, SM, 01-Feb-2026, 319.45, 327.00, 333.00, 318.50, 320.50, 320.75, 324.61, 13600, 44.15, 51, 9800, 72.06
GPIL, EQ, 01-Feb-2026, 248.50, 256.39, 260.20, 239.89, 244.00, 242.74, 251.90, 2825490, 7117.45, 27646, 1130398, 40.01
GPPL, EQ, 01-Feb-2026, 167.04, 167.04, 168.49, 162.28, 163.70, 163.80, 165.33, 713098, 1178.99, 11635, 241631, 33.88
GPTHEALTH, EQ, 01-Feb-2026, 130.19, 132.09, 132.09, 127.30, 129.00, 128.49, 128.77, 54820, 70.59, 1301, 32001, 58.37
GPTINFRA, EQ, 01-Feb-2026, 104.10, 106.00, 106.00, 101.00, 101.20, 101.42, 102.53, 209722, 215.03, 2284, 101010, 48.16
GRANULES, EQ, 01-Feb-2026, 570.60, 571.80, 571.80, 550.10, 550.10, 552.40, 557.36, 327476, 1825.23, 8646, 166931, 50.98
GRAPHISAD, SM, 01-Feb-2026, 47.95, 48.75, 48.80, 45.60, 45.60, 46.85, 47.25, 52800, 24.95, 39, 9600, 18.18
GRAPHITE, EQ, 01-Feb-2026, 617.30, 608.55, 612.00, 577.00, 591.00, 595.35, 597.50, 1010563, 6038.09, 36215, 253643, 25.10
GRASIM, EQ, 01-Feb-2026, 2819.00, 2820.00, 2821.00, 2716.20, 2747.50, 2737.60, 2773.53, 190200, 5275.25, 16763, 86039, 45.24
GRAVITA, EQ, 01-Feb-2026, 1604.40, 1609.70, 1621.00, 1507.30, 1575.00, 1561.80, 1578.09, 127428, 2010.93, 14237, 42951, 33.71
GRCL, SM, 01-Feb-2026, 371.00, 386.95, 389.55, 386.95, 389.55, 389.55, 388.26, 2250, 8.74, 8, 2000, 88.89
GREAVESCOT, EQ, 01-Feb-2026, 163.25, 163.35, 166.99, 160.00, 163.00, 163.80, 164.46, 555800, 914.10, 8587, 185097, 33.30
GREENCHEF, SM, 01-Feb-2026, 44.60, 45.95, 49.00, 45.50, 45.50, 45.50, 47.02, 15200, 7.15, 18, 12000, 78.95
GREENLAM, EQ, 01-Feb-2026, 239.93, 238.50, 242.40, 237.69, 238.10, 239.53, 238.97, 7813, 18.67, 392, 4584, 58.67
GREENLEAF, SM, 01-Feb-2026, 138.70, 147.00, 147.00, 138.70, 144.70, 144.70, 144.07, 6000, 8.64, 6, 2000, 33.33
GREENPANEL, EQ, 01-Feb-2026, 229.09, 226.99, 232.07, 218.18, 227.00, 223.75, 226.02, 121214, 273.96, 4533, 41442, 34.19
GREENPLY, EQ, 01-Feb-2026, 225.10, 225.11, 227.79, 221.65, 225.40, 225.89, 225.84, 45372, 102.47, 1917, 22038, 48.57
GREENPOWER, EQ, 01-Feb-2026, 10.39, 11.40, 11.40, 10.45, 11.00, 10.88, 11.02, 10258690, 1131.01, 17603, 2191985, 21.37
GRINDWELL, EQ, 01-Feb-2026, 1543.40, 1530.00, 1541.30, 1511.10, 1521.90, 1519.20, 1526.82, 7028, 107.31, 939, 4125, 58.69
GRINFRA, EQ, 01-Feb-2026, 964.35, 950.00, 1033.90, 950.00, 965.00, 967.35, 997.07, 108381, 1080.63, 7638, 57429, 52.99
GRMOVER, EQ, 01-Feb-2026, 165.01, 165.01, 165.31, 161.50, 164.50, 164.12, 163.90, 817460, 1339.84, 2038, 171171, 20.94
GROBTEA, EQ, 01-Feb-2026, 900.65, 900.65, 930.70, 892.30, 895.30, 895.30, 912.16, 69, 0.63, 20, 62, 89.86
GROWW, EQ, 01-Feb-2026, 177.04, 177.90, 184.00, 152.52, 167.99, 168.10, 166.24, 86592522, 143954.75, 441063, 21147163, 24.42
GROWWCAPM, EQ, 01-Feb-2026, 9.79, 9.79, 9.82, 9.00, 9.34, 9.30, 9.41, 2838584, 267.15, 7714, 1703979, 60.03
GROWWCHEM, EQ, 01-Feb-2026, 27.82, 27.94, 28.36, 27.10, 27.21, 27.31, 27.87, 64198, 17.89, 506, 58612, 91.30
GROWWDEFNC, EQ, 01-Feb-2026, 81.99, 82.99, 85.00, 74.10, 77.55, 76.95, 80.67, 5338322, 4306.29, 24886, 1610612, 30.17
GROWWEV, EQ, 01-Feb-2026, 29.53, 29.96, 30.08, 28.73, 29.18, 29.22, 29.65, 532576, 157.91, 3981, 366270, 68.77
GROWWGOLD, EQ, 01-Feb-2026, 157.42, 152.70, 152.70, 136.43, 142.90, 141.42, 141.31, 2837564, 4009.85, 31598, 1008063, 35.53
GROWWLIQID, EQ, 01-Feb-2026, 107.70, 107.71, 107.71, 107.70, 107.71, 107.70, 107.70, 984622, 1060.47, 326, 470645, 47.80
GROWWLOVOL, EQ, 01-Feb-2026, 10.43, 10.69, 10.69, 10.32, 10.32, 10.34, 10.49, 56699, 5.95, 315, 20478, 36.12
GROWWMC150, EQ, 01-Feb-2026, 214.12, 212.60, 216.50, 210.00, 214.28, 213.23, 212.83, 1786, 3.80, 83, 1020, 57.11
GROWWMETAL, EQ, 01-Feb-2026, 11.30, 11.23, 11.23, 10.10, 10.92, 10.86, 10.84, 2437914, 264.19, 6898, 1216568, 49.90
GROWWMOM50, EQ, 01-Feb-2026, 10.12, 10.19, 10.29, 9.75, 10.00, 9.94, 10.00, 438316, 43.85, 1334, 238815, 54.48
GROWWN200, EQ, 01-Feb-2026, 11.36, 11.36, 11.46, 11.09, 11.25, 11.21, 11.33, 179075, 20.29, 525, 95329, 53.23
GROWWNET, EQ, 01-Feb-2026, 9.53, 9.57, 9.67, 9.20, 9.41, 9.44, 9.51, 237596, 22.60, 916, 111997, 47.14
GROWWNIFTY, EQ, 01-Feb-2026, 10.17, 10.17, 10.38, 9.95, 9.99, 10.04, 10.13, 1104606, 111.92, 3194, 710107, 64.29
GROWWNXT50, EQ, 01-Feb-2026, 67.78, 68.79, 68.79, 66.25, 66.50, 66.72, 67.41, 10590, 7.14, 225, 6628, 62.59
GROWWPOWER, EQ, 01-Feb-2026, 9.62, 9.86, 9.86, 9.30, 9.35, 9.39, 9.57, 1157743, 110.81, 3091, 793531, 68.54
GROWWRAIL, EQ, 01-Feb-2026, 34.42, 35.28, 35.80, 32.25, 32.79, 32.85, 34.27, 8726274, 2990.35, 30147, 3322464, 38.07
GROWWRLTY, EQ, 01-Feb-2026, 8.79, 9.01, 9.29, 8.44, 8.78, 8.64, 8.72, 280588, 24.47, 1116, 186410, 66.44
GROWWSC250, EQ, 01-Feb-2026, 9.09, 9.27, 9.27, 8.81, 9.01, 8.94, 8.98, 305258, 27.42, 1103, 220502, 72.23
GROWWSLVR, EQ, 01-Feb-2026, 300.55, 294.00, 294.00, 257.99, 257.99, 257.99, 263.15, 447395, 1177.32, 9046, 403021, 90.08
GRPLTD, EQ, 01-Feb-2026, 1745.00, 1720.60, 1734.00, 1673.50, 1680.10, 1684.10, 1699.11, 704, 11.96, 177, 345, 49.01
GRSE, EQ, 01-Feb-2026, 2764.20, 2781.00, 2844.90, 2382.00, 2525.00, 2522.20, 2664.53, 4176738, 111290.54, 247519, 663961, 15.90
GRWRHITECH, EQ, 01-Feb-2026, 3012.60, 2950.00, 3179.20, 2900.00, 2940.00, 2953.50, 3065.75, 84705, 2596.84, 11383, 29464, 34.78
GSEC10ABSL, EQ, 01-Feb-2026, 110.40, 110.95, 110.95, 109.61, 109.61, 109.61, 110.95, 505, 0.56, 3, 503, 99.60
GSEC10IETF, EQ, 01-Feb-2026, 259.49, 259.50, 259.50, 258.00, 259.48, 259.48, 259.25, 143, 0.37, 12, 143, 100.00
GSEC10YEAR, EQ, 01-Feb-2026, 29.65, 29.68, 29.68, 29.36, 29.51, 29.51, 29.51, 15115, 4.46, 52, 12892, 85.29
GSEC5IETF, EQ, 01-Feb-2026, 64.13, 64.13, 64.18, 63.91, 64.17, 64.17, 64.06, 14577, 9.34, 52, 8566, 58.76
GSFC, EQ, 01-Feb-2026, 184.49, 185.33, 186.32, 175.10, 175.99, 177.16, 181.76, 870331, 1581.93, 13628, 372598, 42.81
GSLSU, BE, 01-Feb-2026, 89.40, 88.50, 93.73, 87.00, 88.11, 88.11, 88.95, 3684, 3.28, 58, -, -
GSMFOILS, SM, 01-Feb-2026, 199.95, 201.10, 207.00, 200.60, 202.50, 205.15, 203.91, 19500, 39.76, 35, 16000, 82.05
GSPL, EQ, 01-Feb-2026, 304.60, 300.00, 304.60, 297.10, 301.40, 298.85, 300.98, 290307, 873.77, 8391, 186962, 64.40
GSS, EQ, 01-Feb-2026, 14.61, 14.67, 15.20, 14.00, 14.62, 14.95, 14.44, 52142, 7.53, 325, 40021, 76.75
GSTL, ST, 01-Feb-2026, 17.60, 18.45, 18.45, 18.45, 18.45, 18.45, 18.45, 9000, 1.66, 7, 9000, 100.00
GTECJAINX, EQ, 01-Feb-2026, 20.54, 20.95, 20.95, 18.68, 19.49, 19.26, 19.46, 8149, 1.59, 77, 5892, 72.30
GTL, EQ, 01-Feb-2026, 7.01, 7.10, 7.23, 6.92, 7.00, 7.00, 7.05, 212040, 14.94, 711, 136458, 64.35
GTLINFRA, EQ, 01-Feb-2026, 1.00, 1.02, 1.07, 1.00, 1.02, 1.01, 1.03, 56064123, 576.14, 18414, 19975951, 35.63
GTPL, EQ, 01-Feb-2026, 78.75, 77.05, 79.71, 77.05, 77.12, 77.80, 78.13, 13081, 10.22, 364, 7134, 54.54
GUFICBIO, EQ, 01-Feb-2026, 307.25, 307.25, 321.80, 300.60, 301.30, 302.00, 308.68, 31634, 97.65, 1630, 10629, 33.60
GUJALKALI, EQ, 01-Feb-2026, 455.95, 447.70, 457.00, 445.00, 445.00, 446.80, 449.57, 16308, 73.32, 1304, 9640, 59.11
GUJAPOLLO, EQ, 01-Feb-2026, 394.15, 398.70, 405.00, 386.50, 391.00, 393.55, 396.03, 6079, 24.07, 1097, 1659, 27.29
GUJGASLTD, EQ, 01-Feb-2026, 425.35, 426.95, 427.05, 400.80, 410.15, 408.75, 415.24, 123908, 514.52, 4726, 40151, 32.40
GUJRAFFIA, BE, 01-Feb-2026, 40.73, 40.80, 40.80, 39.00, 40.50, 40.50, 39.17, 4465, 1.75, 43, -, -
GUJTHEM, EQ, 01-Feb-2026, 323.10, 322.50, 339.00, 317.50, 325.50, 324.70, 329.95, 68838, 227.13, 1781, 42232, 61.35
GULFOILLUB, EQ, 01-Feb-2026, 1089.80, 1083.60, 1116.30, 1083.60, 1110.00, 1107.50, 1105.55, 17548, 194.00, 2374, 8972, 51.13
GULFPETRO, EQ, 01-Feb-2026, 33.58, 33.07, 33.79, 32.00, 32.20, 32.15, 32.71, 47051, 15.39, 778, 28940, 61.51
GULPOLY, EQ, 01-Feb-2026, 127.77, 127.77, 130.50, 125.00, 125.00, 126.11, 127.99, 54187, 69.35, 1160, 35173, 64.91
GURUNANAK, SM, 01-Feb-2026, 30.00, 30.00, 30.00, 30.00, 30.00, 30.00, 30.00, 3200, 0.96, 2, 3200, 100.00
GVKPIL, BE, 01-Feb-2026, 2.87, 2.87, 2.92, 2.82, 2.91, 2.90, 2.87, 1083273, 31.11, 1328, -, -
GVPIL, EQ, 01-Feb-2026, 298.55, 298.55, 301.30, 288.00, 290.05, 292.55, 294.10, 85461, 251.34, 3465, 43232, 50.59
GVPTECH, EQ, 01-Feb-2026, 7.85, 8.30, 8.30, 7.62, 8.07, 7.91, 7.92, 34095, 2.70, 165, 17001, 49.86
GVPTECHPP, E1, 01-Feb-2026, 3.98, 4.69, 4.69, 3.20, 3.98, 3.99, 3.69, 19568, 0.72, 108, 10545, 53.89
GVT&D, EQ, 01-Feb-2026, 3230.30, 3250.00, 3260.00, 3089.10, 3200.00, 3243.60, 3228.41, 351972, 11363.09, 32592, 201276, 57.19
HAL, EQ, 01-Feb-2026, 4619.40, 4659.00, 4710.00, 4165.00, 4370.00, 4376.90, 4504.33, 4034039, 181706.58, 293853, 906171, 22.46
HALDER, BE, 01-Feb-2026, 269.74, 271.80, 271.80, 263.70, 263.70, 265.55, 268.22, 425, 1.14, 13, -, -
HALEOSLABS, BE, 01-Feb-2026, 1182.60, 1188.50, 1241.70, 1188.50, 1241.70, 1239.40, 1232.47, 1241, 15.29, 108, -, -
HAPPSTMNDS, EQ, 01-Feb-2026, 413.40, 414.95, 428.05, 408.45, 411.10, 416.95, 419.48, 478798, 2008.48, 22592, 141230, 29.50
HAPPYFORGE, EQ, 01-Feb-2026, 1063.80, 1069.80, 1069.80, 1022.20, 1022.20, 1033.50, 1048.67, 9401, 98.59, 1180, 4157, 44.22
HARDWYN, BE, 01-Feb-2026, 15.40, 15.05, 16.17, 15.01, 16.17, 16.10, 15.71, 285791, 44.91, 463, -, -
HARIOMPIPE, EQ, 01-Feb-2026, 413.90, 415.80, 415.80, 401.10, 405.10, 405.60, 406.96, 66676, 271.34, 2663, 38640, 57.95
HARRMALAYA, EQ, 01-Feb-2026, 162.82, 160.51, 166.50, 160.51, 165.90, 163.98, 163.64, 3739, 6.12, 136, 2746, 73.44
HARSHA, EQ, 01-Feb-2026, 375.20, 375.00, 376.75, 362.70, 367.00, 366.75, 371.04, 15423, 57.23, 908, 10944, 70.96
HATHWAY, EQ, 01-Feb-2026, 10.60, 10.70, 11.04, 10.40, 11.03, 10.84, 10.72, 2823883, 302.68, 5823, 897614, 31.79
HATSUN, EQ, 01-Feb-2026, 879.80, 879.85, 900.00, 874.20, 895.00, 890.90, 891.03, 16733, 149.10, 1713, 5446, 32.55
HAVELLS, EQ, 01-Feb-2026, 1285.00, 1293.80, 1298.20, 1263.00, 1277.80, 1277.50, 1282.39, 317741, 4074.67, 12378, 144569, 45.50
HAVISHA, EQ, 01-Feb-2026, 1.59, 1.47, 1.89, 1.47, 1.78, 1.76, 1.61, 69598, 1.12, 138, 28333, 40.71
HBLENGINE, EQ, 01-Feb-2026, 783.60, 801.00, 829.10, 724.80, 757.00, 760.90, 790.08, 3847924, 30401.68, 105696, 760434, 19.76
HBSL, BE, 01-Feb-2026, 62.23, 62.99, 63.99, 62.01, 62.12, 62.49, 62.47, 679, 0.42, 32, -, -
HCC, EQ, 01-Feb-2026, 20.02, 20.08, 20.35, 19.10, 19.25, 19.35, 19.73, 25913304, 5113.80, 38113, 7552913, 29.15
HCG, EQ, 01-Feb-2026, 592.05, 588.05, 615.00, 580.00, 595.95, 593.30, 601.63, 122575, 737.45, 10431, 46784, 38.17
HCL-INSYS, EQ, 01-Feb-2026, 12.98, 13.49, 13.50, 12.80, 13.24, 13.03, 13.22, 245055, 32.40, 1757, 145525, 59.38
HCLTECH, EQ, 01-Feb-2026, 1695.60, 1692.40, 1710.10, 1613.10, 1674.30, 1666.20, 1673.91, 1846014, 30900.66, 88087, 603182, 32.67
HDBFS, EQ, 01-Feb-2026, 707.40, 707.40, 715.70, 702.00, 712.00, 710.80, 711.04, 382791, 2721.80, 18212, 265013, 69.23
HDFCAMC, EQ, 01-Feb-2026, 2515.70, 2515.00, 2564.90, 2441.00, 2464.90, 2460.60, 2491.90, 583126, 14530.94, 31046, 263562, 45.20
HDFCBANK, EQ, 01-Feb-2026, 929.25, 932.00, 939.65, 912.65, 918.05, 922.10, 929.20, 9856486, 91586.90, 146417, 4558330, 46.25
HDFCBSE500, EQ, 01-Feb-2026, 37.00, 36.40, 37.64, 36.39, 37.09, 36.89, 36.87, 14667, 5.41, 249, 10716, 73.06
HDFCGOLD, EQ, 01-Feb-2026, 136.26, 128.44, 128.50, 119.36, 127.40, 126.60, 124.54, 26514057, 33019.61, 119382, 7086139, 26.73
HDFCGROWTH, EQ, 01-Feb-2026, 124.54, 124.55, 126.21, 122.91, 124.36, 124.49, 124.86, 9779, 12.21, 150, 5911, 60.45
HDFCLIFE, EQ, 01-Feb-2026, 731.00, 731.00, 733.00, 708.50, 714.65, 715.30, 722.57, 973885, 7037.05, 28633, 453703, 46.59
HDFCLIQUID, EQ, 01-Feb-2026, 1046.75, 1046.75, 1046.76, 1046.72, 1046.72, 1046.72, 1046.72, 35971, 376.52, 37, 35635, 99.07
HDFCLOWVOL, EQ, 01-Feb-2026, 20.94, 20.41, 21.32, 20.41, 20.63, 20.59, 20.66, 21910, 4.53, 169, 7284, 33.25
HDFCMID150, EQ, 01-Feb-2026, 21.73, 22.27, 22.27, 21.00, 21.50, 21.47, 21.46, 658906, 141.43, 3251, 403666, 61.26
HDFCMOMENT, EQ, 01-Feb-2026, 30.54, 30.58, 30.69, 29.29, 30.46, 29.88, 29.95, 313403, 93.88, 2150, 228427, 72.89
HDFCNEXT50, EQ, 01-Feb-2026, 69.09, 69.68, 69.68, 66.69, 67.77, 68.46, 68.29, 136609, 93.29, 1319, 68982, 50.50
HDFCNIF100, EQ, 01-Feb-2026, 26.73, 27.10, 27.10, 26.00, 26.08, 26.32, 26.52, 62446, 16.56, 548, 43636, 69.88
HDFCNIFBAN, EQ, 01-Feb-2026, 61.24, 61.42, 61.84, 59.39, 59.97, 60.03, 60.66, 51796, 31.42, 775, 35299, 68.15
HDFCNIFIT, EQ, 01-Feb-2026, 40.38, 40.58, 41.12, 39.66, 40.34, 40.52, 40.44, 82482, 33.36, 431, 31336, 37.99
HDFCNIFTY, EQ, 01-Feb-2026, 283.71, 286.71, 286.71, 276.49, 279.00, 278.17, 280.60, 732506, 2055.41, 3938, 546371, 74.59
HDFCPSUBK, EQ, 01-Feb-2026, 91.02, 91.02, 91.02, 84.95, 86.21, 85.90, 87.18, 148886, 129.80, 634, 61544, 41.34
HDFCPVTBAN, EQ, 01-Feb-2026, 28.95, 29.10, 29.30, 28.51, 28.60, 28.66, 28.88, 62399, 18.02, 434, 47888, 76.74
HDFCQUAL, EQ, 01-Feb-2026, 60.13, 60.44, 60.44, 57.94, 58.40, 58.78, 59.19, 24521, 14.51, 266, 17146, 69.92
HDFCSENSEX, EQ, 01-Feb-2026, 92.83, 93.99, 93.99, 90.13, 91.75, 91.59, 91.69, 130285, 119.46, 1210, 59832, 45.92
HDFCSILVER, EQ, 01-Feb-2026, 297.24, 294.83, 294.83, 252.74, 252.74, 252.74, 255.87, 2683468, 6866.26, 33366, 2545052, 94.84
HDFCSML250, EQ, 01-Feb-2026, 158.39, 158.65, 158.65, 152.15, 155.04, 155.33, 155.89, 3101270, 4834.59, 24471, 1712190, 55.21
HDFCVALUE, EQ, 01-Feb-2026, 139.73, 139.35, 140.11, 135.90, 140.11, 137.31, 138.37, 10926, 15.12, 165, 7008, 64.14
HDIL, BZ, 01-Feb-2026, 2.00, 2.00, 2.10, 1.99, 2.10, 2.09, 2.08, 203113, 4.23, 239, -, -
HEADSUP, EQ, 01-Feb-2026, 8.25, 8.35, 8.51, 7.65, 8.40, 8.23, 8.20, 15235, 1.25, 158, 8425, 55.30
HEALTHADD, EQ, 01-Feb-2026, 140.18, 140.35, 141.11, 138.65, 140.70, 140.64, 139.93, 2167, 3.03, 51, 1431, 66.04
HEALTHIETF, EQ, 01-Feb-2026, 142.35, 146.62, 146.62, 139.03, 143.00, 140.84, 142.27, 166440, 236.79, 2532, 85803, 51.55
